key1_id	key2_wkr_id	fraction	residents	error	method
175	168	0.000037	11.0	0.000000	point
175	173	0.016431	4944.9	0.000300	point
176	168	0.000063	18.9	0.000000	point
191	173	0.000522	100.8	0.000000	point
172	172	0.000013	3.0	0.000000	point
175	169	0.000000	0.1	0.000000	point
173	169	0.000037	9.0	0.000000	point
175	170	0.000027	8.2	0.000000	point
176	172	0.000363	109.8	0.000000	point
173	172	0.000104	25.0	0.000000	point
174	172	0.000418	114.6	0.000000	point
174	170	0.000077	21.0	0.000000	point
173	147	0.001932	465.5	0.000003	point
172	170	0.000056	13.0	0.000000	point
169	146	0.000055	12.6	0.000000	point
148	169	0.000910	236.6	0.000001	point
172	147	0.000249	57.6	0.000000	point
149	169	0.000051	14.0	0.000000	point
149	146	0.000070	19.1	0.000000	point
138	145	0.000063	19.7	0.000000	point
138	136	0.999307	311865.7	0.000691	point
138	146	0.000026	8.0	0.000000	point
148	166	0.000026	6.8	0.000000	point
137	135	0.719969	192423.8	0.177422	point
137	166	0.000476	127.1	0.000000	point
172	166	0.000046	10.6	0.000000	point
169	135	0.000013	3.0	0.000000	point
52	46	0.000790	188.4	0.000001	point
46	46	0.998058	231435.3	0.001932	point
46	135	0.000130	30.1	0.000000	point
137	46	0.000153	40.8	0.000000	point
136	134	0.997329	217723.7	0.001980	point
46	134	0.000108	25.1	0.000000	point
136	46	0.000025	5.4	0.000000	point
137	134	0.279201	74621.0	0.051261	point
136	135	0.000011	2.4	0.000000	point
137	136	0.000202	54.0	0.000000	point
138	135	0.000395	123.4	0.000000	point
148	136	0.000027	7.0	0.000000	point
147	136	0.001353	403.0	0.000002	point
138	130	0.000209	65.1	0.000000	point
132	135	0.074719	26022.3	0.008228	point
132	136	0.000081	28.2	0.000000	point
133	135	0.000165	55.6	0.000000	point
136	131	0.000147	32.2	0.000000	point
132	134	0.000041	14.2	0.000000	point
133	134	0.001473	495.5	0.000002	point
134	132	0.984333	302348.6	0.015365	point
134	134	0.000238	73.1	0.000000	point
136	132	0.000910	198.7	0.000001	point
134	133	0.000554	170.1	0.000000	point
135	132	0.001970	528.2	0.000003	point
134	131	0.014537	4465.2	0.000188	point
133	132	0.001054	354.8	0.000001	point
134	38	0.000338	103.9	0.000000	point
38	132	0.000086	22.4	0.000000	point
34	133	0.000955	235.8	0.000001	point
40	40	0.996251	244918.9	0.003722	point
34	40	0.000259	64.0	0.000000	point
135	40	0.001518	407.1	0.000003	point
40	133	0.002581	634.6	0.000006	point
40	134	0.000027	6.7	0.000000	point
136	40	0.001578	344.4	0.000002	point
40	46	0.000540	132.8	0.000000	point
46	40	0.000065	15.0	0.000000	point
47	47	0.973402	300953.8	0.024967	point
40	47	0.000267	65.7	0.000000	point
43	43	0.998639	297470.2	0.001339	point
40	43	0.000193	47.4	0.000000	point
41	41	0.938303	245480.1	0.056562	point
43	41	0.001348	401.4	0.000002	point
41	47	0.013912	3639.6	0.000160	point
47	42	0.025871	7998.6	0.000766	point
42	42	0.952457	246950.2	0.042513	point
42	47	0.026863	6964.9	0.000583	point
41	42	0.030932	8092.6	0.000922	point
42	41	0.020681	5362.0	0.000432	point
41	43	0.016853	4409.0	0.000242	point
48	48	0.999533	266296.4	0.000466	point
47	48	0.000696	215.3	0.000001	point
48	46	0.000205	54.5	0.000000	point
52	52	0.992186	236713.2	0.007750	point
169	46	0.001425	327.4	0.000002	point
46	166	0.001614	374.2	0.000003	point
46	48	0.000025	5.9	0.000000	point
49	49	0.998597	261733.3	0.001395	point
52	49	0.002085	497.4	0.000004	point
49	52	0.000081	21.1	0.000000	point
52	53	0.004940	1178.5	0.000020	point
53	52	0.000130	36.8	0.000000	point
50	50	0.996394	252629.7	0.003591	point
45	45	0.997732	283201.4	0.002261	point
45	50	0.000078	22.2	0.000000	point
50	45	0.000931	236.0	0.000001	point
